respondent_id,formula,true_label,predicted_label,stoichiometry,crystal_structure,average_metal_oxygen_bond_distance,total_number_of_valence_electrons,d_electron_count,mass_density,mean_electronegativity_of_elements_in_formula,polarizability_of_the_compound,standard_deviation_of_average_ionic_radius_of_elements,crystal_field_splitting_energy,electronic_correlation,other_please_specify
10147012975,LaNiO3,metal,metal,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10147012975,CaFeO3,mit,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,Standard deviation of average ionic radius of elements,NA,Electronic correlation,NA
10147012975,ReO3,metal,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,NA,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10147012975,MoO2,metal,insulator,Stoichiometry,NA,Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10147012975,MoO3,insulator,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,Standard deviation of average ionic radius of elements,NA,Electronic correlation,NA
10147012975,Ag2BiO3,mit,mit,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10147012975,TiO,metal,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,NA,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10147012975,MnO,insulator,metal,NA,NA,NA,NA,NA,NA,Mean electronegativity of elements in formula,NA,NA,NA,NA,NA
10147012975,Ca2RuO4,mit,metal,NA,NA,NA,NA,NA,NA,NA,NA,Standard deviation of average ionic radius of elements,NA,NA,NA
10147012975,NbO2,mit,metal,NA,NA,Average metal-oxygen bond distance,NA,NA,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,NA,Electronic correlation,NA
10147012975,Sr2TiO4,insulator,metal,Stoichiometry,NA,NA,Total number of valence electrons,d electron count,Mass density,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10147012975,Ti2O3,mit,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,Mass density,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,NA,NA
10147012975,Cr2O3,insulator,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,NA,NA,NA,NA,NA,Crystal field splitting energy,NA,NA
10147012975,KVO3,insulator,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,Mass density,NA,Polarizability of the compound,Standard deviation of average ionic radius of elements,NA,NA,NA
10147012975,BaVS3,mit,mit,NA,NA,Average metal-oxygen bond distance,NA,d electron count,NA,Mean electronegativity of elements in formula,NA,NA,Crystal field splitting energy,NA,NA
10147012975,SrCrO3,metal,metal,NA,NA,Average metal-oxygen bond distance,Total number of valence electrons,NA,Mass density,NA,Polarizability of the compound,NA,NA,Electronic correlation,NA
10147064722,LaRuO3,metal,metal,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,NA,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10147064722,LaFeO3,insulator,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,Mass density,Mean electronegativity of elements in formula,Polarizability of the compound,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10147064722,LaNiO3,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,NA,NA
10147064722,CaFeO3,mit,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,NA,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10147064722,ReO3,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,NA,NA
10147064722,MoO2,metal,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,NA,NA,NA,Polarizability of the compound,NA,NA,NA,NA
10147064722,MoO3,insulator,metal,Stoichiometry,NA,Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,NA,Polarizability of the compound,NA,Crystal field splitting energy,NA,NA
10147064722,Ag2BiO3,mit,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10147064722,TiO,metal,metal,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,NA,Polarizability of the compound,NA,Crystal field splitting energy,NA,NA
10147064722,MnO,insulator,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,NA,NA
10147064722,Ca2RuO4,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,NA,NA
10147064722,NbO2,mit,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,NA,NA
10147064722,Sr2TiO4,insulator,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,NA,NA,Crystal field splitting energy,NA,NA
10147064722,Ti2O3,mit,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,NA,NA
10147064722,Cr2O3,insulator,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,NA,NA,Crystal field splitting energy,NA,NA
10147064722,KVO3,insulator,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,NA,Polarizability of the compound,NA,Crystal field splitting energy,NA,NA
10147064722,BaVS3,mit,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,NA,NA,Crystal field splitting energy,NA,NA
10147064722,SrCrO3,metal,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,NA,NA
10148434153,LaRuO3,metal,metal,NA,NA,Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10148434153,LaFeO3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,Mean electronegativity of elements in formula,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10148434153,LaNiO3,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,NA,NA,NA,NA,NA,NA,Electronic correlation,"symmetry of the structure (distorsions, rotations etc...)"
10148434153,CaFeO3,mit,mit,Stoichiometry,NA,NA,NA,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,NA,Electronic correlation,NA
10148434153,ReO3,metal,metal,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,Mean electronegativity of elements in formula,NA,NA,NA,Electronic correlation,NA
10148434153,MoO2,metal,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,NA,Electronic correlation,NA
10148434153,MoO3,insulator,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,NA,NA,NA
10148434153,Ag2BiO3,mit,metal,Stoichiometry,NA,NA,NA,NA,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,symmetry of the structure
10148434153,TiO,metal,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,NA,NA
10148434153,MnO,insulator,insulator,Stoichiometry,NA,NA,NA,d electron count,NA,NA,Polarizability of the compound,NA,Crystal field splitting energy,NA,NA
10148434153,Ca2RuO4,mit,mit,Stoichiometry,NA,Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10148434153,NbO2,mit,insulator,Stoichiometry,NA,NA,NA,NA,NA,NA,Polarizability of the compound,NA,NA,NA,NA
10148434153,Sr2TiO4,insulator,insulator,Stoichiometry,NA,NA,NA,d electron count,NA,Mean electronegativity of elements in formula,NA,NA,Crystal field splitting energy,NA,NA
10148434153,Ti2O3,mit,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,NA,NA
10148434153,Cr2O3,insulator,insulator,NA,NA,NA,NA,d electron count,NA,NA,Polarizability of the compound,NA,NA,Electronic correlation,NA
10148434153,KVO3,insulator,insulator,Stoichiometry,NA,NA,NA,d electron count,NA,NA,NA,NA,NA,Electronic correlation,NA
10148434153,BaVS3,mit,mit,NA,NA,Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10148434153,SrCrO3,metal,insulator,Stoichiometry,NA,NA,NA,d electron count,NA,NA,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10151717191,LaRuO3,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10151717191,LaFeO3,insulator,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,NA,NA,NA,Polarizability of the compound,NA,NA,NA,NA
10151717191,LaNiO3,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,NA,NA,NA,Polarizability of the compound,NA,NA,NA,NA
10151717191,CaFeO3,mit,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10151717191,ReO3,metal,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10151717191,MoO2,metal,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10151717191,MoO3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,NA,NA,NA,Polarizability of the compound,NA,NA,NA,NA
10151717191,Ag2BiO3,mit,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10151717191,TiO,metal,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10151717191,MnO,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10151717191,Ca2RuO4,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,NA,NA,NA,Polarizability of the compound,NA,NA,NA,NA
10151717191,NbO2,mit,insulator,Stoichiometry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10151717191,Sr2TiO4,insulator,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,NA,NA,NA,Polarizability of the compound,NA,NA,NA,NA
10151717191,Ti2O3,mit,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10151717191,Cr2O3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10151717191,KVO3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10151717191,BaVS3,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,NA,NA,NA,Polarizability of the compound,NA,NA,NA,NA
10151717191,SrCrO3,metal,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10156726860,LaRuO3,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,NA,Electronic correlation,NA
10156726860,LaFeO3,insulator,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10156726860,LaNiO3,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10156726860,CaFeO3,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10156726860,ReO3,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10156726860,MoO2,metal,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10156726860,MoO3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10156726860,Ag2BiO3,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10156726860,TiO,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10156726860,MnO,insulator,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10156726860,Ca2RuO4,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10156726860,NbO2,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10156726860,Sr2TiO4,insulator,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10156726860,Ti2O3,mit,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10156726860,Cr2O3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10156726860,KVO3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10156726860,BaVS3,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10156726860,SrCrO3,metal,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10162426860,LaRuO3,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,NA,NA
10162426860,LaFeO3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10162426860,LaNiO3,metal,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10162426860,CaFeO3,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10162426860,ReO3,metal,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10162426860,MoO2,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10162426860,MoO3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10162426860,Ag2BiO3,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10162426860,TiO,metal,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10162426860,MnO,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10162426860,Ca2RuO4,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10162426860,NbO2,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,Mean electronegativity of elements in formula,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10162426860,Sr2TiO4,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10162426860,Ti2O3,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10162426860,Cr2O3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10162426860,KVO3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10162426860,BaVS3,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10162426860,SrCrO3,metal,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10162436138,LaRuO3,metal,metal,NA,NA,NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10162436138,LaFeO3,insulator,insulator,NA,NA,NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10162436138,LaNiO3,metal,metal,NA,NA,NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10162436138,CaFeO3,mit,mit,NA,NA,NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10162436138,ReO3,metal,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,NA,NA
10162436138,MoO2,metal,metal,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,NA,NA,NA,NA,NA,NA,NA,NA
10162436138,MoO3,insulator,insulator,NA,NA,Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,NA,NA,NA,NA
10162436138,Ag2BiO3,mit,insulator,NA,NA,NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10162436138,TiO,metal,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,NA,NA,NA
10162436138,MnO,insulator,insulator,NA,NA,NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10162436138,Ca2RuO4,mit,mit,NA,NA,NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10162436138,NbO2,mit,mit,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,NA,NA,NA
10162436138,Sr2TiO4,insulator,insulator,NA,NA,NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10162436138,Ti2O3,mit,mit,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10162436138,Cr2O3,insulator,metal,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,NA,NA,NA,NA,NA,NA,NA,NA
10162436138,KVO3,insulator,metal,NA,NA,NA,NA,d electron count,NA,NA,NA,NA,NA,Electronic correlation,NA
10162436138,BaVS3,mit,metal,NA,NA,NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10162436138,SrCrO3,metal,metal,NA,NA,NA,NA,d electron count,NA,NA,NA,NA,NA,NA,NA
10162436462,LaRuO3,metal,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10162436462,LaFeO3,insulator,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,NA,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10162436462,LaNiO3,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,NA,Electronic correlation,NA
10162436462,CaFeO3,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10162436462,ReO3,metal,metal,Stoichiometry,NA,NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10162436462,MoO2,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10162436462,MoO3,insulator,insulator,Stoichiometry,NA,NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10162436462,Ag2BiO3,mit,mit,Stoichiometry,NA,NA,Total number of valence electrons,NA,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10162436462,TiO,metal,insulator,Stoichiometry,NA,NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10162436462,MnO,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,NA,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10162436462,Ca2RuO4,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
